date,media_source,campaign_id,campaign_name,country,impressions,clicks,installs,cost,ad_revenue,iap_revenue,total_revenue,net_profit,roas_percent,cpi,arpu,ctr_percent
2026-06-24,other,,,AT,0,0,0,0.0,0.07,0.0,0.07,0.07,,,,
2026-06-24,other,,,CA,0,0,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-24,googleadwords_int,525989111,mock_campaign_c82cc8f4,PE,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-06-24,googleadwords_int,258346999,mock_campaign_8ba2a925,NO,13,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-24,googleadwords_int,998337322,mock_campaign_fe944d1c,VE,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-24,googleadwords_int,434877610,mock_campaign_0dfbbe6f,US,0,0,1,0.0,0.01,0.0,0.01,0.01,,0.0,0.01,
2026-06-24,googleadwords_int,161694703,,RW,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-24,googleadwords_int,833789410,,ID,0,0,0,0.0,0.12,19.19,19.31,19.31,,,,
2026-06-24,other,,,BG,0,0,0,0.0,0.25,0.0,0.25,0.25,,,,
2026-06-24,googleadwords_int,834117318,mock_campaign_ae804aae,RW,27,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-24,googleadwords_int,161694703,mock_campaign_2c0c0430,GN,0,0,1,0.0,0.01,0.0,0.01,0.01,,0.0,0.01,
2026-06-24,googleadwords_int,998337322,mock_campaign_fe944d1c,BY,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-06-24,other,,,BY,0,0,0,0.0,0.03,0.0,0.03,0.03,,,,
2026-06-24,unknown,,,GB,0,0,0,0.0,0.0,10.05,10.05,10.05,,,,
2026-06-24,googleadwords_int,788967442,,LK,0,0,0,0.0,0.0,18.75,18.75,18.75,,,,
2026-06-24,googleadwords_int,,,AR,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-24,unknown,,,SL,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-24,googleadwords_int,180761354,mock_campaign_07fb7039,CO,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-06-24,googleadwords_int,161694703,,CZ,0,0,0,0.0,0.07,0.0,0.07,0.07,,,,
2026-06-24,googleadwords_int,262368493,,MY,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-24,googleadwords_int,,,PH,0,0,0,0.0,0.08,0.0,0.08,0.08,,,,
2026-06-24,other,,,UZ,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-24,googleadwords_int,,,JM,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-24,googleadwords_int,,,HN,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-24,googleadwords_int,,,UG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-24,other,,,ET,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-24,other,,,AR,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-24,googleadwords_int,161694703,mock_campaign_2c0c0430,DZ,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-24,googleadwords_int,972671114,mock_campaign_9911559c,IT,3,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-24,googleadwords_int,833789410,,ZA,0,0,0,0.0,0.08,0.0,0.08,0.08,,,,
2026-06-24,googleadwords_int,792104306,,ZA,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-06-24,other,,,EG,0,0,0,0.0,0.15,0.0,0.15,0.15,,,,
2026-06-24,other,,,GR,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,PH,22144,1208,810,68.72,33.5,0.0,33.5,-35.21,48.75,0.08,0.04,5.46
2026-06-23,googleadwords_int,739276167,mock_campaign_1fbdf2e3,US,7075,175,70,44.41,36.08,0.0,36.08,-8.33,81.23,0.63,0.52,2.47
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,O1,16778,937,0,41.99,0.0,0.0,0.0,-41.99,0.0,,,5.58
2026-06-23,googleadwords_int,140410898,mock_campaign_a2e93e84,US,7651,199,74,37.12,32.78,38.2,70.98,33.86,191.24,0.5,0.96,2.6
2026-06-23,googleadwords_int,261307969,mock_campaign_b4ba1e63,GB,6932,159,58,35.76,17.22,0.0,17.22,-18.54,48.16,0.62,0.3,2.29
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,NG,14057,795,628,31.29,13.79,48.12,61.91,30.63,197.9,0.05,0.1,5.66
2026-06-23,googleadwords_int,261307969,mock_campaign_b4ba1e63,CA,3872,87,16,24.24,5.85,0.0,5.85,-18.39,24.14,1.52,0.37,2.25
2026-06-23,googleadwords_int,261307969,mock_campaign_b4ba1e63,AU,3375,75,21,22.3,8.04,0.0,8.04,-14.27,36.04,1.06,0.38,2.22
2026-06-23,googleadwords_int,161694703,mock_campaign_2c0c0430,ID,31741,1821,537,20.15,10.35,19.09,29.44,9.3,146.15,0.04,0.05,5.74
2026-06-23,googleadwords_int,351751429,mock_campaign_b7e37028,CA,1099,32,14,13.96,7.9,0.0,7.9,-6.06,56.6,1.0,0.56,2.91
2026-06-23,googleadwords_int,243641668,mock_campaign_1e8723bd,BR,26433,894,339,12.97,13.64,0.0,13.64,0.67,105.19,0.04,0.04,3.38
2026-06-23,googleadwords_int,510225620,mock_campaign_10287894,IN,82880,3410,1193,9.36,1.56,0.0,1.56,-7.8,16.65,0.01,0.0,4.11
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,EC,1821,168,112,8.81,2.23,0.0,2.23,-6.58,25.36,0.08,0.02,9.23
2026-06-23,googleadwords_int,148918961,mock_campaign_993fe179,LK,8646,315,211,8.55,3.08,0.0,3.08,-5.48,35.96,0.04,0.01,3.64
2026-06-23,googleadwords_int,351751429,mock_campaign_b7e37028,GB,857,25,12,7.24,4.38,0.0,4.38,-2.85,60.58,0.6,0.37,2.92
2026-06-23,googleadwords_int,148918961,mock_campaign_993fe179,O1,8135,294,0,7.16,0.0,0.0,0.0,-7.16,0.0,,,3.61
2026-06-23,googleadwords_int,998337322,mock_campaign_fe944d1c,CO,8100,367,208,5.6,6.23,0.0,6.23,0.63,111.28,0.03,0.03,4.53
2026-06-23,googleadwords_int,998337322,mock_campaign_fe944d1c,MY,4557,132,44,4.0,3.3,41.41,44.71,40.71,1117.54,0.09,1.02,2.9
2026-06-23,googleadwords_int,998337322,mock_campaign_fe944d1c,O1,4127,170,0,3.18,0.0,0.0,0.0,-3.18,0.0,,,4.12
2026-06-23,googleadwords_int,261307969,mock_campaign_b4ba1e63,O1,459,9,0,3.15,0.0,0.0,0.0,-3.15,0.0,,,1.96
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,O1,4338,208,0,3.09,0.0,0.0,0.0,-3.09,0.0,,,4.79
2026-06-23,googleadwords_int,900383572,mock_campaign_45368c6d,MX,11931,344,134,3.04,5.75,0.0,5.75,2.71,189.02,0.02,0.04,2.88
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,ZM,1574,132,76,2.71,1.39,0.0,1.39,-1.33,51.15,0.04,0.02,8.39
2026-06-23,googleadwords_int,161332031,mock_campaign_12520749,IN,30587,1120,351,2.68,0.49,0.0,0.49,-2.19,18.31,0.01,0.0,3.66
2026-06-23,googleadwords_int,529859974,mock_campaign_d2ea5396,TR,8707,292,126,2.21,3.92,0.0,3.92,1.7,177.12,0.02,0.03,3.35
2026-06-23,googleadwords_int,232552584,mock_campaign_a5da28b5,AU,398,9,5,2.11,3.4,0.0,3.4,1.29,161.32,0.42,0.68,2.26
2026-06-23,googleadwords_int,432166127,mock_campaign_f8b84857,FR,2387,68,29,2.07,4.36,0.0,4.36,2.29,210.97,0.07,0.15,2.85
2026-06-23,googleadwords_int,199581943,mock_campaign_f81bdda1,IN,24053,936,277,2.04,1.27,0.0,1.27,-0.77,62.18,0.01,0.0,3.89
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,NG,219,33,42,1.77,1.15,0.0,1.15,-0.62,65.11,0.04,0.03,15.07
2026-06-23,googleadwords_int,161694703,mock_campaign_2c0c0430,O1,3375,176,0,1.45,0.0,0.0,0.0,-1.45,0.0,,,5.21
2026-06-23,googleadwords_int,502057685,mock_campaign_befecb98,AR,5057,127,61,1.3,1.54,0.0,1.54,0.23,117.84,0.02,0.03,2.51
2026-06-23,googleadwords_int,243641668,mock_campaign_1e8723bd,O1,1893,72,0,1.28,0.0,0.0,0.0,-1.28,0.0,,,3.8
2026-06-23,googleadwords_int,510225620,mock_campaign_10287894,O1,8399,408,0,1.17,0.0,0.0,0.0,-1.17,0.0,,,4.86
2026-06-23,googleadwords_int,998337322,mock_campaign_fe944d1c,IT,2592,91,28,1.16,1.51,0.0,1.51,0.35,130.65,0.04,0.05,3.51
2026-06-23,googleadwords_int,510225620,mock_campaign_10287894,EG,1669,91,33,1.01,0.29,0.0,0.29,-0.72,28.71,0.03,0.01,5.45
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,ZW,1241,82,45,1.0,0.43,0.0,0.43,-0.56,43.44,0.02,0.01,6.61
2026-06-23,googleadwords_int,261307969,mock_campaign_b4ba1e63,CH,320,7,1,0.99,0.0,0.0,0.0,-0.99,0.0,0.99,0.0,2.19
2026-06-23,googleadwords_int,464541057,mock_campaign_d8ff83e7,DE,1538,20,4,0.79,0.51,0.0,0.51,-0.29,64.02,0.2,0.13,1.3
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,MW,909,54,26,0.75,0.31,0.0,0.31,-0.44,41.18,0.03,0.01,5.94
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,KZ,210,9,9,0.72,0.67,0.0,0.67,-0.06,92.09,0.08,0.07,4.29
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,UA,104,12,13,0.71,1.11,0.0,1.11,0.4,155.47,0.05,0.09,11.54
2026-06-23,googleadwords_int,510225620,mock_campaign_10287894,PK,6444,323,103,0.7,0.88,0.0,0.88,0.18,125.8,0.01,0.01,5.01
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,JM,537,29,17,0.69,0.64,0.0,0.64,-0.04,93.6,0.04,0.04,5.4
2026-06-23,googleadwords_int,502057685,mock_campaign_befecb98,O1,2374,63,0,0.63,0.0,0.0,0.0,-0.63,0.0,,,2.65
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,KH,631,28,15,0.58,0.45,0.0,0.45,-0.12,78.49,0.04,0.03,4.44
2026-06-23,googleadwords_int,510225620,mock_campaign_10287894,BD,4548,218,85,0.56,1.09,0.0,1.09,0.53,195.54,0.01,0.01,4.79
2026-06-23,googleadwords_int,529859974,mock_campaign_d2ea5396,O1,2032,74,0,0.53,0.0,0.0,0.0,-0.53,0.0,,,3.64
2026-06-23,googleadwords_int,232552584,mock_campaign_a5da28b5,O1,13,1,0,0.53,0.0,0.0,0.0,-0.53,0.0,,,7.69
2026-06-23,googleadwords_int,739276167,mock_campaign_1fbdf2e3,O1,86,2,0,0.49,0.0,0.0,0.0,-0.49,0.0,,,2.33
2026-06-23,googleadwords_int,810543724,mock_campaign_c492b014,CH,293,5,2,0.47,0.9,0.0,0.9,0.43,191.61,0.23,0.45,1.71
2026-06-23,googleadwords_int,998337322,mock_campaign_fe944d1c,RO,1170,41,22,0.46,2.76,0.0,2.76,2.3,597.79,0.02,0.13,3.5
2026-06-23,googleadwords_int,611748075,mock_campaign_628993e1,NZ,145,4,3,0.42,0.21,0.0,0.21,-0.21,50.15,0.14,0.07,2.76
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,MM,1282,51,41,0.34,0.2,0.0,0.2,-0.14,58.27,0.01,0.0,3.98
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,O1,492,23,0,0.33,0.0,0.0,0.0,-0.33,0.0,,,4.67
2026-06-23,googleadwords_int,199581943,mock_campaign_f81bdda1,O1,2658,124,0,0.33,0.0,0.0,0.0,-0.33,0.0,,,4.67
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,SO,643,29,15,0.33,0.06,0.0,0.06,-0.26,18.97,0.02,0.0,4.51
2026-06-23,googleadwords_int,590094865,mock_campaign_23f341fc,UG,678,40,19,0.33,0.13,0.0,0.13,-0.19,41.24,0.02,0.01,5.9
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,TH,546,20,5,0.32,0.2,0.0,0.2,-0.12,63.45,0.06,0.04,3.66
2026-06-23,googleadwords_int,585166272,mock_campaign_60587c25,AT,259,6,3,0.3,0.41,0.0,0.41,0.11,136.24,0.1,0.14,2.32
2026-06-23,googleadwords_int,161332031,mock_campaign_12520749,O1,2742,108,0,0.3,0.0,0.0,0.0,-0.3,0.0,,,3.94
2026-06-23,googleadwords_int,611892113,mock_campaign_9bfd19ea,PE,1126,33,29,0.28,0.68,0.0,0.68,0.4,241.94,0.01,0.02,2.93
2026-06-23,googleadwords_int,369804654,mock_campaign_92e554bf,ES,969,25,5,0.27,1.44,0.0,1.44,1.18,539.45,0.05,0.29,2.58
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,OM,349,12,7,0.27,0.07,0.0,0.07,-0.21,23.79,0.04,0.01,3.44
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,BF,56,7,5,0.27,0.09,0.0,0.09,-0.18,32.76,0.05,0.02,12.5
2026-06-23,googleadwords_int,199581943,mock_campaign_f81bdda1,EG,885,42,13,0.27,0.08,0.0,0.08,-0.19,28.25,0.02,0.01,4.75
2026-06-23,googleadwords_int,998337322,mock_campaign_fe944d1c,FR,419,22,2,0.26,0.21,0.0,0.21,-0.06,77.93,0.13,0.1,5.25
2026-06-23,googleadwords_int,590094865,mock_campaign_23f341fc,O1,580,33,0,0.22,0.0,0.0,0.0,-0.22,0.0,,,5.69
2026-06-23,googleadwords_int,161694703,mock_campaign_2c0c0430,BR,536,23,5,0.22,0.23,0.0,0.23,0.01,106.7,0.04,0.05,4.29
2026-06-23,googleadwords_int,900383572,mock_campaign_45368c6d,O1,668,29,0,0.21,0.0,0.0,0.0,-0.21,0.0,,,4.34
2026-06-23,googleadwords_int,161694703,mock_campaign_2c0c0430,DE,447,28,2,0.21,0.21,0.0,0.21,0.0,98.58,0.11,0.11,6.26
2026-06-23,googleadwords_int,161332031,mock_campaign_12520749,PK,2646,120,34,0.21,0.23,0.0,0.23,0.02,110.36,0.01,0.01,4.54
2026-06-23,googleadwords_int,161694703,mock_campaign_2c0c0430,PA,456,28,16,0.2,0.24,0.0,0.24,0.04,119.74,0.01,0.02,6.14
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,CR,129,7,20,0.2,0.33,0.0,0.33,0.12,161.52,0.01,0.02,5.43
2026-06-23,googleadwords_int,525989111,mock_campaign_c82cc8f4,ZW,407,24,9,0.2,0.02,0.0,0.02,-0.18,12.29,0.02,0.0,5.9
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,CL,96,3,3,0.2,0.15,0.0,0.15,-0.04,77.39,0.07,0.05,3.13
2026-06-23,googleadwords_int,998337322,mock_campaign_fe944d1c,CA,238,13,4,0.19,2.16,0.0,2.16,1.97,1125.62,0.05,0.54,5.46
2026-06-23,googleadwords_int,140410898,mock_campaign_a2e93e84,O1,53,2,0,0.19,0.0,0.0,0.0,-0.19,0.0,,,3.77
2026-06-23,googleadwords_int,434877610,mock_campaign_0dfbbe6f,CL,642,19,12,0.18,0.69,0.0,0.69,0.51,389.76,0.01,0.06,2.96
2026-06-23,googleadwords_int,998337322,mock_campaign_fe944d1c,PT,458,17,7,0.18,0.56,0.0,0.56,0.38,312.27,0.03,0.08,3.71
2026-06-23,googleadwords_int,199581943,mock_campaign_f81bdda1,PK,2649,109,23,0.18,0.15,0.0,0.15,-0.03,83.57,0.01,0.01,4.11
2026-06-23,googleadwords_int,585166272,mock_campaign_60587c25,O1,55,3,0,0.17,0.0,0.0,0.0,-0.17,0.0,,,5.45
2026-06-23,googleadwords_int,369626124,mock_campaign_617ec63b,KW,135,8,5,0.15,0.2,0.0,0.2,0.04,127.38,0.03,0.04,5.93
2026-06-23,googleadwords_int,161694703,mock_campaign_2c0c0430,HU,381,12,5,0.15,0.74,0.0,0.74,0.59,479.73,0.03,0.15,3.15
2026-06-23,googleadwords_int,510225620,mock_campaign_10287894,MA,110,11,5,0.14,0.05,0.0,0.05,-0.09,34.55,0.03,0.01,10.0
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,RO,97,7,1,0.14,0.11,0.0,0.11,-0.03,78.75,0.14,0.11,7.22
2026-06-23,googleadwords_int,161694703,mock_campaign_2c0c0430,HN,285,18,27,0.13,0.47,0.0,0.47,0.35,374.8,0.0,0.02,6.32
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,TW,37,1,1,0.13,0.03,0.0,0.03,-0.1,23.54,0.13,0.03,2.7
2026-06-23,googleadwords_int,161332031,mock_campaign_12520749,EG,333,10,10,0.13,0.1,0.0,0.1,-0.03,77.89,0.01,0.01,3.0
2026-06-23,googleadwords_int,660741874,mock_campaign_7e7497dd,O1,95,3,0,0.13,0.0,0.0,0.0,-0.13,0.0,,,3.16
2026-06-23,googleadwords_int,611892113,mock_campaign_9bfd19ea,O1,421,18,0,0.12,0.0,0.0,0.0,-0.12,0.0,,,4.28
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,VN,50,1,0,0.12,0.0,0.0,0.0,-0.12,0.0,,,2.0
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,KZ,19,1,1,0.12,0.0,0.0,0.0,-0.12,0.0,0.12,0.0,5.26
2026-06-23,googleadwords_int,161332031,mock_campaign_12520749,BD,1155,51,23,0.11,0.32,0.0,0.32,0.21,286.04,0.0,0.01,4.42
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,IL,85,4,1,0.11,0.11,0.0,0.11,0.0,104.04,0.11,0.11,4.71
2026-06-23,googleadwords_int,161694703,mock_campaign_2c0c0430,RS,240,12,3,0.11,0.04,0.0,0.04,-0.07,34.5,0.04,0.01,5.0
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,MN,216,4,3,0.11,0.05,0.0,0.05,-0.06,46.56,0.04,0.02,1.85
2026-06-23,googleadwords_int,280939212,mock_campaign_45884f7b,DE,168,6,0,0.1,0.0,0.0,0.0,-0.1,0.0,,,3.57
2026-06-23,googleadwords_int,199581943,mock_campaign_f81bdda1,BD,1012,61,23,0.1,0.15,0.0,0.15,0.05,150.61,0.0,0.01,6.03
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,IT,285,3,1,0.1,1.01,0.0,1.01,0.91,991.79,0.1,1.01,1.05
2026-06-23,googleadwords_int,998337322,mock_campaign_fe944d1c,JP,219,6,0,0.09,0.0,0.0,0.0,-0.09,0.0,,,2.74
2026-06-23,googleadwords_int,369626124,mock_campaign_617ec63b,QA,109,4,2,0.09,0.09,0.0,0.09,0.0,101.31,0.05,0.05,3.67
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,HR,34,2,0,0.09,0.0,0.0,0.0,-0.09,0.0,,,5.88
2026-06-23,googleadwords_int,525989111,mock_campaign_c82cc8f4,O1,176,6,0,0.08,0.0,0.0,0.0,-0.08,0.0,,,3.41
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,LK,15,3,3,0.08,0.01,0.0,0.01,-0.07,8.4,0.03,0.0,20.0
2026-06-23,googleadwords_int,590094865,mock_campaign_23f341fc,TZ,558,18,21,0.08,0.27,0.0,0.27,0.19,325.97,0.0,0.01,3.23
2026-06-23,googleadwords_int,611748075,mock_campaign_628993e1,JP,82,3,1,0.08,0.0,0.0,0.0,-0.08,0.0,0.08,0.0,3.66
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,BW,119,7,3,0.08,0.02,0.0,0.02,-0.06,25.74,0.03,0.01,5.88
2026-06-23,googleadwords_int,660741874,mock_campaign_7e7497dd,SG,95,3,1,0.07,0.71,0.0,0.71,0.64,1055.83,0.07,0.71,3.16
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,PG,212,6,8,0.07,0.18,0.0,0.18,0.11,259.9,0.01,0.02,2.83
2026-06-23,googleadwords_int,369626124,mock_campaign_617ec63b,SG,51,2,0,0.06,0.0,0.0,0.0,-0.06,0.0,,,3.92
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,CZ,58,4,1,0.06,0.41,0.0,0.41,0.35,672.11,0.06,0.41,6.9
2026-06-23,googleadwords_int,432166127,mock_campaign_f8b84857,O1,27,2,0,0.06,0.0,0.0,0.0,-0.06,0.0,,,7.41
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,NL,135,5,1,0.06,0.22,0.0,0.22,0.15,338.86,0.06,0.22,3.7
2026-06-23,googleadwords_int,654635500,mock_campaign_67ff1f36,ZW,90,6,3,0.06,0.05,0.0,0.05,-0.02,69.81,0.02,0.02,6.67
2026-06-23,googleadwords_int,369626124,mock_campaign_617ec63b,O1,82,4,0,0.05,0.0,0.0,0.0,-0.05,0.0,,,4.88
2026-06-23,googleadwords_int,660741874,mock_campaign_7e7497dd,QA,118,1,1,0.05,0.03,0.0,0.03,-0.02,60.87,0.05,0.03,0.85
2026-06-23,googleadwords_int,660741874,mock_campaign_7e7497dd,MT,21,2,2,0.05,0.37,0.0,0.37,0.32,790.97,0.02,0.18,9.52
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,MU,91,4,1,0.05,0.03,0.0,0.03,-0.01,75.49,0.05,0.03,4.4
2026-06-23,googleadwords_int,660741874,mock_campaign_7e7497dd,LT,7,1,0,0.05,0.0,0.0,0.0,-0.05,0.0,,,14.29
2026-06-23,googleadwords_int,660741874,mock_campaign_7e7497dd,KW,178,1,1,0.04,0.06,0.0,0.06,0.02,137.09,0.04,0.06,0.56
2026-06-23,googleadwords_int,972671114,mock_campaign_9911559c,SG,15,1,0,0.04,0.0,0.0,0.0,-0.04,0.0,,,6.67
2026-06-23,googleadwords_int,974591165,mock_campaign_674dbd59,O1,164,12,0,0.04,0.0,0.0,0.0,-0.04,0.0,,,7.32
2026-06-23,googleadwords_int,998337322,mock_campaign_fe944d1c,NO,64,4,0,0.04,0.0,0.0,0.0,-0.04,0.0,,,6.25
2026-06-23,googleadwords_int,161332031,mock_campaign_12520749,MA,27,3,2,0.04,0.03,0.0,0.03,-0.01,66.33,0.02,0.01,11.11
2026-06-23,googleadwords_int,161694703,mock_campaign_2c0c0430,KW,71,2,1,0.04,0.0,0.0,0.0,-0.04,0.0,0.04,0.0,2.82
2026-06-23,googleadwords_int,974591165,mock_campaign_674dbd59,UG,103,7,4,0.03,0.02,0.0,0.02,-0.01,61.17,0.01,0.01,6.8
2026-06-23,googleadwords_int,258346999,mock_campaign_8ba2a925,JP,22,1,0,0.03,0.0,0.0,0.0,-0.03,0.0,,,4.55
2026-06-23,googleadwords_int,369626124,mock_campaign_617ec63b,MT,2,1,0,0.03,0.0,0.0,0.0,-0.03,0.0,,,50.0
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,DO,34,1,2,0.03,0.01,0.0,0.01,-0.02,33.33,0.01,0.0,2.94
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,BH,125,2,1,0.03,0.07,0.0,0.07,0.04,224.94,0.03,0.07,1.6
2026-06-23,googleadwords_int,280939212,mock_campaign_45884f7b,JP,21,1,0,0.03,0.0,0.0,0.0,-0.03,0.0,,,4.76
2026-06-23,googleadwords_int,161694703,mock_campaign_2c0c0430,ES,92,4,1,0.03,0.19,0.0,0.19,0.16,578.17,0.03,0.19,4.35
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,AZ,43,1,0,0.03,0.02,0.0,0.02,-0.01,74.16,,,2.33
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,PL,99,4,0,0.03,0.0,0.0,0.0,-0.03,0.0,,,4.04
2026-06-23,googleadwords_int,974591165,mock_campaign_674dbd59,TZ,213,4,2,0.03,0.03,0.0,0.03,0.01,119.94,0.01,0.02,1.88
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,FJ,135,2,0,0.03,0.0,0.0,0.0,-0.03,0.0,,,1.48
2026-06-23,googleadwords_int,660741874,mock_campaign_7e7497dd,GE,14,2,0,0.03,0.0,0.0,0.0,-0.03,0.0,,,14.29
2026-06-23,googleadwords_int,525989111,mock_campaign_c82cc8f4,RW,67,4,0,0.02,0.0,0.0,0.0,-0.02,0.0,,,5.97
2026-06-23,googleadwords_int,525989111,mock_campaign_c82cc8f4,MX,51,2,0,0.02,0.0,0.0,0.0,-0.02,0.0,,,3.92
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,BA,4,2,2,0.02,0.05,0.0,0.05,0.03,226.6,0.01,0.03,50.0
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,MV,143,2,0,0.02,0.04,0.0,0.04,0.02,233.29,,,1.4
2026-06-23,googleadwords_int,972671114,mock_campaign_9911559c,KW,32,1,0,0.02,0.0,0.0,0.0,-0.02,0.0,,,3.13
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,TT,110,2,1,0.02,0.02,0.0,0.02,0.0,115.12,0.02,0.02,1.82
2026-06-23,googleadwords_int,848321939,mock_campaign_c41abc99,CO,25,2,2,0.02,0.01,0.0,0.01,0.0,74.56,0.01,0.01,8.0
2026-06-23,googleadwords_int,525989111,mock_campaign_c82cc8f4,TH,61,2,0,0.02,0.0,0.0,0.0,-0.02,0.0,,,3.28
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,GW,1,1,1,0.02,0.01,0.0,0.01,-0.01,36.92,0.02,0.01,100.0
2026-06-23,googleadwords_int,590094865,mock_campaign_23f341fc,MZ,18,1,1,0.02,0.01,0.0,0.01,-0.02,36.1,0.02,0.01,5.56
2026-06-23,googleadwords_int,161694703,mock_campaign_2c0c0430,KR,411,1,1,0.02,0.12,0.0,0.12,0.09,548.98,0.02,0.12,0.24
2026-06-23,googleadwords_int,654635500,mock_campaign_67ff1f36,RW,22,2,0,0.02,0.0,0.0,0.0,-0.02,0.0,,,9.09
2026-06-23,googleadwords_int,834117318,mock_campaign_ae804aae,RW,153,2,1,0.01,0.02,0.0,0.02,0.01,165.61,0.01,0.02,1.31
2026-06-23,googleadwords_int,848321939,mock_campaign_c41abc99,O1,6,1,0,0.01,0.0,0.0,0.0,-0.01,0.0,,,16.67
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,GR,93,0,0,0.01,0.0,0.0,0.0,-0.01,0.0,,,0.0
2026-06-23,googleadwords_int,180761354,mock_campaign_07fb7039,NI,4,2,0,0.01,0.0,0.0,0.0,-0.01,0.0,,,50.0
2026-06-23,googleadwords_int,792104306,mock_campaign_6fcee95d,HU,22,1,0,0.01,0.0,0.0,0.0,-0.01,0.0,,,4.55
2026-06-23,googleadwords_int,262368493,mock_campaign_c13d8f45,BE,38,0,0,0.01,0.0,0.0,0.0,-0.01,0.0,,,0.0
2026-06-23,googleadwords_int,525989111,mock_campaign_c82cc8f4,TR,72,2,0,0.01,0.01,0.0,0.01,-0.01,49.2,,,2.78
2026-06-23,googleadwords_int,654635500,mock_campaign_67ff1f36,VN,2,1,0,0.01,0.0,0.0,0.0,-0.01,0.0,,,50.0
